dataset,method,projection,intersections,zoning_4x4,zoning_8x8,global,grad_hist,skeleton,bbox_norm,ari_A,nmi_A,accuracy_A,macro_f1_A,ari_B,nmi_B,accuracy_B,macro_f1_B,ari_diff,ari_rel_diff,nmi_diff,nmi_rel_diff,accuracy_diff,accuracy_rel_diff,macro_f1_diff,macro_f1_rel_diff
noise0_shift2,kmeans,N,Y,Y,Y,N,Y,N,N,0.2382158337576164,0.4782290865240792,0.412,0.3730854021000184,0.2143194889412128,0.4406324614024091,0.41,0.3633456429351796,-0.023896344816403597,-0.10031383909063755,-0.03759662512167011,-0.07861634973927312,-0.0020000000000000018,-0.00485436893203884,-0.009739759164838768,-0.02610597763947808
noise0_shift2,maxmin,N,Y,Y,Y,N,Y,N,N,0.1621537879327596,0.3671218334051842,0.365,0.3258530872411632,0.1599768365558137,0.3566297228052562,0.416,0.3601150757510958,-0.0021769513769459015,-0.013425226784394447,-0.010492110599927995,-0.028579369694823043,0.05099999999999999,0.13972602739726026,0.03426198850993262,0.10514550836394375
noise0_shift2,agglomerative,N,Y,Y,Y,N,Y,N,N,0.2466705198011736,0.5018728213763153,0.423,0.375081982903671,0.2948722415864992,0.5529839271239196,0.452,0.3891750179567542,0.04820172178532561,0.1954093331630312,0.05111110574760436,0.10184075241898809,0.029000000000000026,0.06855791962174947,0.01409303505308318,0.03757321251205652
noise0_shift2,kmeans,N,Y,Y,Y,N,N,Y,N,0.2184443285441278,0.4333304547078438,0.396,0.3456580962671979,0.2410059164892639,0.4619336251244018,0.413,0.3466046999655796,0.022561587945136102,0.10328301080418506,0.028603170416557966,0.06600775483422355,0.01699999999999996,0.042929292929292824,0.0009466036983816761,0.0027385549726858995
noise0_shift2,maxmin,N,Y,Y,Y,N,N,Y,N,0.1494508864535016,0.3340134463505183,0.356,0.2895528373721906,0.1485969843585194,0.3460445521516592,0.396,0.3220746800751828,-0.0008539020949822063,-0.005713596722277585,0.012031105801140918,0.03601982474835852,0.040000000000000036,0.11235955056179786,0.03252184270299219,0.11231747199627223
noise0_shift2,agglomerative,N,Y,Y,Y,N,N,Y,N,0.2466705198011736,0.5018728213763153,0.423,0.375081982903671,0.3242201498643891,0.5910492233493623,0.506,0.4615758567347768,0.07754963006321547,0.31438548119055165,0.08917640197304699,0.1776872509822176,0.08300000000000002,0.19621749408983458,0.0864938738311058,0.23059991621436868
noise0_shift2,kmeans,N,Y,Y,N,Y,Y,N,N,0.2539650400887452,0.4878501767770297,0.462,0.3942264206030085,0.2312997591200594,0.455349390736826,0.448,0.3390972802550157,-0.022665280968685808,-0.08924567318700906,-0.03250078604020368,-0.06662042485034919,-0.014000000000000012,-0.030303030303030328,-0.05512914034799282,-0.13984131318156537
noise0_shift2,maxmin,N,Y,Y,N,Y,Y,N,N,0.1354033485631451,0.3473536810482412,0.382,0.3384622977237527,0.1880464012471965,0.4045565375177116,0.402,0.3045379191310018,0.052643052684051395,0.3887869335779492,0.057202856469470376,0.16468187783945185,0.020000000000000018,0.052356020942408425,-0.03392437859275088,-0.1002308937240608
noise0_shift2,agglomerative,N,Y,Y,N,Y,Y,N,N,0.2422075082737367,0.4936674095460531,0.467,0.4365718981649443,0.2718462533037322,0.5834776616261185,0.498,0.4698357481142925,0.0296387450299955,0.1223692248074265,0.08981025208006538,0.18192461228633564,0.030999999999999972,0.06638115631691642,0.03326384994934822,0.0761932916185562
noise0_shift2,kmeans,N,Y,Y,N,Y,N,Y,N,0.121003855725418,0.3278047259731202,0.321,0.2713510425348097,0.2699914001327965,0.517072120666767,0.471,0.3894998044492321,0.1489875444073785,1.2312627850922462,0.18926739469364678,0.5773784808372976,0.14999999999999997,0.4672897196261681,0.11814876191442242,0.4354092794733448
noise0_shift2,maxmin,N,Y,Y,N,Y,N,Y,N,0.1241945342760351,0.3329339146567284,0.36,0.2900549755000389,0.1879607574202048,0.3874190059229799,0.409,0.3055049581250267,0.06376622314416969,0.5134382403853837,0.054485091266251506,0.16365137003969205,0.04899999999999999,0.13611111111111107,0.015449982624987812,0.05326570453877886
noise0_shift2,agglomerative,N,Y,Y,N,Y,N,Y,N,0.2337334361120288,0.4822333681631585,0.467,0.437107259396852,0.2630528738985689,0.5561007005230341,0.493,0.4582871335396,0.029319437786540115,0.12543963873652747,0.07386733235987558,0.15317756347147543,0.025999999999999968,0.055674518201284724,0.021179874142747968,0.048454638277967026
noise0_shift2,kmeans,N,Y,Y,N,N,Y,Y,N,0.231915554730303,0.4661412486664401,0.443,0.3586081119828863,0.3602165539503425,0.6133634735506855,0.517,0.4930161453637899,0.1283009992200395,0.5532229149926665,0.14722222488424547,0.3158317898392946,0.07400000000000001,0.1670428893905192,0.13440803338090362,0.3748047768292479
noise0_shift2,maxmin,N,Y,Y,N,N,Y,Y,N,0.1704419027410222,0.3917740511574899,0.406,0.3738284837177466,0.2000215892310937,0.4050114710170761,0.436,0.3406936596563494,0.029579686490071505,0.1735470328268767,0.013237419859586153,0.03378840385287493,0.02999999999999997,0.07389162561576347,-0.03313482406139717,-0.08863643490156066
noise0_shift2,agglomerative,N,Y,Y,N,N,Y,Y,N,0.3019469014826123,0.5575927208126049,0.474,0.3690825095647428,0.3416476452945337,0.6276839430779697,0.521,0.4855941868149714,0.0397007438119214,0.13148253423692638,0.0700912222653648,0.12570325911575336,0.04700000000000004,0.09915611814346001,0.1165116772502286,0.3156792159770189
noise0_shift2,kmeans,N,Y,N,Y,Y,Y,N,N,0.2111938445015516,0.4297597313899265,0.379,0.3303835967708814,0.2610608622086064,0.4861217101604658,0.45,0.437173851841043,0.04986701770705482,0.2361196550247394,0.05636197877053928,0.13114764984670313,0.07100000000000001,0.18733509234828497,0.1067902550701616,0.3232311050364279
noise0_shift2,maxmin,N,Y,N,Y,Y,Y,N,N,0.1488778821833672,0.3363701499193066,0.325,0.2382835372073584,0.1794841104993307,0.3963688370055581,0.417,0.3430946571692049,0.03060622831596349,0.20557941762139637,0.0599986870862515,0.17837102103336122,0.09199999999999997,0.283076923076923,0.1048111199618465,0.4398588387188414
noise0_shift2,agglomerative,N,Y,N,Y,Y,Y,N,N,0.2779282483763156,0.5377075462341463,0.432,0.3536041545346788,0.28718741743899,0.550027777600632,0.482,0.4185156293309172,0.009259169062674433,0.033314962105390214,0.012320231366485745,0.02291251341509138,0.04999999999999999,0.11574074074074071,0.06491147479623838,0.18357101850700216
noise0_shift2,kmeans,N,Y,N,Y,Y,N,Y,N,0.2439115326230964,0.477130478693105,0.444,0.4013348123841946,0.1884779420668128,0.4246887660520998,0.402,0.4004532768555935,-0.05543359055628361,-0.22726924782987692,-0.05244171264100517,-0.10991063238015485,-0.04199999999999998,-0.09459459459459456,-0.0008815355286010962,-0.0021965090029548925
noise0_shift2,maxmin,N,Y,N,Y,Y,N,Y,N,0.1591252852482885,0.3550178347444334,0.358,0.2839378960340646,0.1641240378985509,0.3743589092701728,0.394,0.3343727363038598,0.004998752650262395,0.03141394306041729,0.01934107452573941,0.05447916310926313,0.03600000000000003,0.10055865921787718,0.05043484026979517,0.1776263083380191
noise0_shift2,agglomerative,N,Y,N,Y,Y,N,Y,N,0.2779282483763156,0.5377075462341462,0.432,0.3536041545346788,0.2656117313109857,0.5100861010939846,0.455,0.4149582328085218,-0.01231651706532988,-0.044315456011701566,-0.027621445140161627,-0.05136889994125877,0.02300000000000002,0.05324074074074079,0.06135407827384298,0.17351062618192695
noise0_shift2,kmeans,N,Y,N,Y,N,Y,Y,N,0.2314830052910131,0.4733149651655297,0.42,0.3433570751992397,0.2662285727264775,0.5031310955065612,0.451,0.404811431637234,0.03474556743546439,0.15009986323524427,0.029816130341031533,0.06299426921902651,0.031000000000000028,0.07380952380952388,0.061454356437994295,0.17898089445902401
noise0_shift2,maxmin,N,Y,N,Y,N,Y,Y,N,0.1860638848354326,0.3968626458326176,0.384,0.2993679028170751,0.1471821550346051,0.3462249550664455,0.396,0.3503789577744626,-0.03888172980082749,-0.20896978387405543,-0.05063769076617208,-0.12759500370697333,0.01200000000000001,0.03125000000000003,0.0510110549573875,0.17039587236096299
noise0_shift2,agglomerative,N,Y,N,Y,N,Y,Y,N,0.2490082924834938,0.5037376352158193,0.415,0.3637616519013767,0.2926300615164501,0.5669168482671959,0.494,0.436037118670353,0.04362176903295631,0.17518199332999282,0.06317921305137664,0.12542087117296366,0.07900000000000001,0.19036144578313258,0.07227546676897628,0.1986890767380055
noise0_shift2,kmeans,N,Y,N,N,Y,Y,Y,N,0.1675335873410909,0.4122910597527255,0.38,0.3438626298566253,0.2285295412999016,0.4976863990487661,0.458,0.3981609246783242,0.06099595395881072,0.36408194277261957,0.0853953392960406,0.20712391713576583,0.07800000000000001,0.20526315789473687,0.0542982948216989,0.15790693755916063
noise0_shift2,maxmin,N,Y,N,N,Y,Y,Y,N,0.1850256973879202,0.4034012361190455,0.416,0.3626033809415286,0.2075826320136951,0.4049415422077889,0.443,0.3733006860796652,0.022556934625774877,0.12191244213220057,0.0015403060887433928,0.003818297890115641,0.027000000000000024,0.06490384615384621,0.010697305138136604,0.0295013938103947
noise0_shift2,agglomerative,N,Y,N,N,Y,Y,Y,N,0.2577396863872114,0.5459647153019822,0.502,0.4753506558805719,0.3405413503266714,0.628609369285395,0.517,0.4759220926981055,0.08280166393945998,0.3212608236632372,0.08264465398341281,0.1513736175014546,0.015000000000000013,0.029880478087649428,0.0005714368175335771,0.0012021374336278314
noise0_shift2,kmeans,N,N,Y,Y,Y,Y,N,N,0.29383900987263,0.5003112069365171,0.467,0.4525811387898869,0.2643343964452294,0.5102604796758043,0.458,0.4004441337751364,-0.029504613427400628,-0.10041081148547959,0.009949272739287252,0.01988616805169764,-0.009000000000000008,-0.019271948608137062,-0.05213700501475055,-0.11519924395027742
noise0_shift2,maxmin,N,N,Y,Y,Y,Y,N,N,0.1864865379369148,0.4057853828619485,0.394,0.327999474045389,0.1895786390640861,0.4254745016586809,0.407,0.3399644979002062,0.0030921011271712873,0.016580827556664127,0.019689118796732408,0.04852101536498866,0.012999999999999956,0.032994923857867904,0.011965023854817236,0.03647878975916132
noise0_shift2,agglomerative,N,N,Y,Y,Y,Y,N,N,0.2710748466345567,0.4912718591959044,0.447,0.4119431384516794,0.2651270334820255,0.5184375941171243,0.425,0.36100339069935,-0.005947813152531234,-0.021941590030850926,0.02716573492121993,0.05529674540219707,-0.02200000000000002,-0.04921700223713651,-0.0509397477523294,-0.1236572308105202
noise0_shift2,kmeans,N,N,Y,Y,Y,N,Y,N,0.241548249926955,0.4661810810434635,0.42,0.3906222490082496,0.258876588403731,0.471736245345708,0.451,0.400391806937267,0.017328338476776006,0.07173862150529409,0.0055551643022445085,0.01191632292286564,0.031000000000000028,0.07380952380952388,0.009769557929017403,0.0250102444339034
noise0_shift2,maxmin,N,N,Y,Y,Y,N,Y,N,0.1831632268732395,0.3967903472534906,0.39,0.3232556731227055,0.1907839476277816,0.4261054163282151,0.393,0.3614508855362349,0.007620720754542121,0.041606172181144964,0.029315069074724476,0.07388049955760759,0.0030000000000000027,0.007692307692307699,0.03819521241352941,0.11815790282830022
noise0_shift2,agglomerative,N,N,Y,Y,Y,N,Y,N,0.2226114791723069,0.4655240028882628,0.407,0.3381649812783117,0.2822222205375885,0.5219699977468757,0.462,0.4145117388118306,0.059610741365281605,0.26777927888948344,0.0564459948586129,0.12125259816551572,0.05500000000000005,0.13513513513513525,0.07634675753351894,0.22576778129100578
noise0_shift2,kmeans,N,N,Y,Y,N,Y,Y,N,0.2511091813650509,0.4743599419933902,0.42,0.4034723544623727,0.3851779317593009,0.6338760279023972,0.548,0.5198081638903661,0.13406875039424998,0.5339062063180678,0.15951608590900695,0.33627646811549206,0.12800000000000006,0.3047619047619049,0.11633580942799343,0.28833650717658466
noise0_shift2,maxmin,N,N,Y,Y,N,Y,Y,N,0.2012714241087562,0.4232312643091032,0.408,0.3617796149712147,0.2718082012278873,0.5030614468059414,0.473,0.3944466424627698,0.07053677711913109,0.35045599459273874,0.07983018249683826,0.1886207121942083,0.065,0.1593137254901961,0.03266702749155509,0.09029537911956224
noise0_shift2,agglomerative,N,N,Y,Y,N,Y,Y,N,0.2846512414812169,0.5417732885213681,0.474,0.4305853361824643,0.4877817303297638,0.7234898442898025,0.619,0.5986884568294553,0.2031304888485469,0.7136118142029981,0.18171655576843437,0.3354106959838927,0.14500000000000002,0.30590717299578063,0.16810312064699096,0.3904060508362407
noise0_shift2,kmeans,N,N,Y,N,Y,Y,Y,N,0.3547241205908121,0.6130788307855823,0.541,0.5194418880903561,0.4597170075178856,0.6813465936591965,0.626,0.5598476356788307,0.10499288692707348,0.29598462814483034,0.06826776287361414,0.11135234075222872,0.08499999999999996,0.1571164510166358,0.040405747588474594,0.07778684875996385
noise0_shift2,maxmin,N,N,Y,N,Y,Y,Y,N,0.2016338183590374,0.4675729731892605,0.446,0.3620975754625481,0.2300687462345017,0.5117094878796871,0.486,0.4222476167986996,0.028434927875464283,0.14102261270890526,0.044136514690426565,0.0943949227633423,0.03999999999999998,0.08968609865470847,0.06015004133615148,0.16611555948507814
noise0_shift2,agglomerative,N,N,Y,N,Y,Y,Y,N,0.4968060503416457,0.6876302361603402,0.618,0.5745682298655027,0.4967736416834089,0.7199902763817639,0.635,0.5717133757318428,-3.2408658236837695e-05,-6.523402485648226e-05,0.03236004022142369,0.04706023458496965,0.017000000000000015,0.027508090614886755,-0.0028548541336599342,-0.004968694726348184
noise0_shift2,kmeans,N,N,N,Y,Y,Y,Y,N,0.2446955490706427,0.4613094180379804,0.439,0.4252411570586094,0.3745796698404753,0.5818261758488884,0.525,0.4999406575255043,0.1298841207698326,0.5307988693016052,0.12051675781090798,0.26124928973590916,0.08600000000000002,0.19589977220956725,0.07469950046689494,0.17566385385551803
noise0_shift2,maxmin,N,N,N,Y,Y,Y,Y,N,0.2010235280788353,0.4267385299957894,0.417,0.4044144184417059,0.2475166720370817,0.4879931788649064,0.481,0.4133575170840151,0.046493143958246386,0.23128210116784534,0.06125464886911702,0.14354140665414353,0.064,0.15347721822541968,0.008943098642309188,0.022113698806211793
noise0_shift2,agglomerative,N,N,N,Y,Y,Y,Y,N,0.2413490098943413,0.515738958675673,0.436,0.3974687985128505,0.4038165249611934,0.6507307034136569,0.537,0.4803188123573503,0.16246751506685211,0.6731642078746367,0.13499174473798392,0.2617443232999481,0.10100000000000003,0.23165137614678907,0.0828500138444998,0.20844406945774688
noise0_shift2,kmeans,Y,Y,Y,Y,Y,N,N,N,0.2132745648299246,0.4374362872760181,0.403,0.3758352508942754,0.210963081956937,0.4389391466377953,0.404,0.3007635170890537,-0.0023114828729876025,-0.010838061607725658,0.0015028593617772423,0.003435607436995625,0.0010000000000000009,0.002481389578163774,-0.0750717338052217,-0.1997463878829711
noise0_shift2,maxmin,Y,Y,Y,Y,Y,N,N,N,0.199867398157032,0.3945081919513949,0.411,0.3301332378496307,0.1460510196878023,0.351827067720703,0.385,0.3622730108679085,-0.05381637846922971,-0.26926041448214183,-0.042681124230691925,-0.1081881824039548,-0.025999999999999968,-0.06326034063260333,0.03213977301827775,0.09735394481217548
noise0_shift2,agglomerative,Y,Y,Y,Y,Y,N,N,N,0.2301779477148872,0.479401436919657,0.411,0.3447220410274575,0.2491244734385519,0.5010704082988051,0.447,0.3827948775078645,0.018946525723664703,0.08231251478153352,0.02166897137914814,0.04520005513204093,0.03600000000000003,0.0875912408759125,0.03807283648040699,0.1104450309209397
noise0_shift2,kmeans,Y,Y,Y,Y,N,Y,N,N,0.2788849758174608,0.501786497707082,0.477,0.4411375476184537,0.2517452269467258,0.4736316926614996,0.445,0.4029688917700778,-0.027139748870735003,-0.09731520599553145,-0.02815480504558232,-0.056109132418341194,-0.03199999999999997,-0.06708595387840666,-0.03816865584837592,-0.08652325347147405
noise0_shift2,maxmin,Y,Y,Y,Y,N,Y,N,N,0.1621075854102332,0.3671089227627513,0.365,0.325895488153392,0.1599768365558137,0.3566297228052562,0.416,0.3601150757510958,-0.0021307488544194952,-0.013144041650039835,-0.010479199957495133,-0.028545206361729993,0.05099999999999999,0.13972602739726026,0.03421958759770383,0.10500172245894182
noise0_shift2,agglomerative,Y,Y,Y,Y,N,Y,N,N,0.2466705198011736,0.5018728213763153,0.423,0.375081982903671,0.2948722415864992,0.5529839271239196,0.452,0.3891750179567542,0.04820172178532561,0.1954093331630312,0.05111110574760436,0.10184075241898809,0.029000000000000026,0.06855791962174947,0.01409303505308318,0.03757321251205652
noise0_shift2,kmeans,Y,Y,Y,Y,N,N,Y,N,0.2391815377046451,0.4820295273740655,0.415,0.3653183594541848,0.2394760789706984,0.4565030421982745,0.434,0.3754070982009737,0.0002945412660532998,0.001231454855922099,-0.025526485175791036,-0.05295626870588349,0.019000000000000017,0.04578313253012053,0.010088738746788894,0.027616292709357088
noise0_shift2,maxmin,Y,Y,Y,Y,N,N,Y,N,0.1523041732211089,0.3406485090438597,0.36,0.2922562972941332,0.1485969843585194,0.3460445521516592,0.396,0.3220746800751828,-0.0037071888625895,-0.02434069129023508,0.005396043107799509,0.015840501175082934,0.03600000000000003,0.10000000000000009,0.02981838278104959,0.10202819599483158
noise0_shift2,agglomerative,Y,Y,Y,Y,N,N,Y,N,0.2466705198011736,0.5018728213763153,0.423,0.375081982903671,0.3242201498643891,0.5910492233493623,0.506,0.4615758567347768,0.07754963006321547,0.31438548119055165,0.08917640197304699,0.1776872509822176,0.08300000000000002,0.19621749408983458,0.0864938738311058,0.23059991621436868
noise0_shift2,kmeans,Y,Y,Y,N,Y,Y,N,N,0.2560767674936633,0.497892341238186,0.433,0.3836222627394875,0.2543561047469155,0.4989157365989474,0.473,0.4605398521183409,-0.0017206627467478142,-0.006719323910515984,0.0010233953607614032,0.002055455117498629,0.03999999999999998,0.09237875288683599,0.0769175893788534,0.2005034557420539
noise0_shift2,maxmin,Y,Y,Y,N,Y,Y,N,N,0.1354117880985958,0.347791444393524,0.375,0.3314775253382008,0.1885465346421995,0.4073289057590241,0.402,0.3045224757006768,0.0531347465436037,0.3923938032995718,0.05953746136550009,0.17118725122557585,0.027000000000000024,0.07200000000000006,-0.026955049637523987,-0.08131788002828311
noise0_shift2,agglomerative,Y,Y,Y,N,Y,Y,N,N,0.2448824236303019,0.5488017299178549,0.497,0.4439163004658722,0.2718462533037322,0.5834776616261185,0.498,0.4698357481142925,0.02696382967343028,0.11010928948554295,0.03467593170826355,0.06318480758698387,0.0010000000000000009,0.0020120724346076478,0.025919447648420302,0.058388141235676386
noise0_shift2,kmeans,Y,Y,Y,N,Y,N,Y,N,0.2035848695024207,0.4215003883910596,0.372,0.3256684123170931,0.2116836498511451,0.4249560914211115,0.435,0.3385357696573396,0.00809878034872441,0.03978085585887862,0.0034557030300519376,0.00819857614661509,0.063,0.16935483870967744,0.012867357340246521,0.03951060911525549
noise0_shift2,maxmin,Y,Y,Y,N,Y,N,Y,N,0.124466808651381,0.3331422996815809,0.36,0.2898500796713926,0.1909464152435006,0.3914726835101564,0.413,0.3088716567744457,0.06647960659211959,0.534115137299955,0.05833038382857553,0.17509149658967957,0.05299999999999999,0.1472222222222222,0.019021577103053133,0.06562557141477478
noise0_shift2,agglomerative,Y,Y,Y,N,Y,N,Y,N,0.2425642532321585,0.5078870567879822,0.485,0.4238764788263108,0.2837405205545073,0.5600267578263146,0.493,0.4461288634127848,0.04117626732234883,0.16975406216570166,0.05213970103833243,0.10266003108659291,0.008000000000000007,0.016494845360824757,0.022252384586473994,0.05249733282698192
noise0_shift2,kmeans,Y,Y,Y,N,N,Y,Y,N,0.233828818947537,0.4684301197805091,0.432,0.3791362020463201,0.3147053242210218,0.5741607398624493,0.494,0.4432279261807276,0.08087650527348483,0.3458791163446397,0.10573062008194023,0.22571268502435776,0.062,0.14351851851851852,0.0640917241344075,0.16904670086497633
noise0_shift2,maxmin,Y,Y,Y,N,N,Y,Y,N,0.1712925571905983,0.3959661809212784,0.404,0.3706468976909882,0.2000215892310937,0.4050114710170761,0.436,0.3406936596563494,0.0287290320404954,0.1677190913118801,0.009045290095797687,0.022843592538010136,0.03199999999999997,0.07920792079207914,-0.029953238034638785,-0.08081340548440549
noise0_shift2,agglomerative,Y,Y,Y,N,N,Y,Y,N,0.2750846096670993,0.5699565090189437,0.514,0.4880692397516987,0.3416476452945337,0.6276839430779697,0.521,0.4855941868149714,0.06656303562743437,0.24197295409578654,0.05772743405902603,0.10128392806389959,0.007000000000000006,0.013618677042801569,-0.0024750529367272844,-0.005071110275227441
noise0_shift2,kmeans,Y,Y,N,Y,Y,Y,N,N,0.2481051553049313,0.4870164381381713,0.437,0.3959156368860095,0.2342798106408127,0.4640437188998369,0.402,0.3415568532572139,-0.013825344664118583,-0.055723729912531134,-0.022972719238334383,-0.04717031590588078,-0.034999999999999976,-0.08009153318077798,-0.05435878362879559,-0.137298905535389
noise0_shift2,maxmin,Y,Y,N,Y,Y,Y,N,N,0.1488778821833672,0.3363701499193066,0.325,0.2382835372073584,0.1814863722013679,0.398685048627131,0.417,0.3422985163446589,0.0326084900180007,0.21902843820573745,0.06231489870782442,0.18525692224108897,0.09199999999999997,0.283076923076923,0.10401497913730051,0.4365176896244616
noise0_shift2,agglomerative,Y,Y,N,Y,Y,Y,N,N,0.2534104410942431,0.5076943953709638,0.412,0.3354030212953729,0.28718741743899,0.550027777600632,0.482,0.4185156293309172,0.03377697634474691,0.13328960006105386,0.042333382229668204,0.08338359181360651,0.07,0.16990291262135926,0.08311260803554427,0.2477992229007117
noise0_shift2,kmeans,Y,Y,N,Y,Y,N,Y,N,0.1852951850127359,0.4062813254450602,0.371,0.3108055160050026,0.1731210017104417,0.3906523694865516,0.369,0.3576508444830977,-0.012174183302294195,-0.06570156316505163,-0.015628955958508606,-0.03846830996080829,-0.0020000000000000018,-0.005390835579514829,0.04684532847809508,0.1507223201191226
noise0_shift2,maxmin,Y,Y,N,Y,Y,N,Y,N,0.1591252852482885,0.3550178347444334,0.358,0.2839378960340646,0.1634899401587039,0.3743962506329613,0.394,0.3351456574488825,0.004364654910415405,0.027429046889720185,0.0193784158885279,0.05458434476250422,0.03600000000000003,0.10055865921787718,0.051207761414817865,0.180348456933957
noise0_shift2,agglomerative,Y,Y,N,Y,Y,N,Y,N,0.2534104410942431,0.507694395370964,0.412,0.3354030212953729,0.2638615805857832,0.5101853186048132,0.455,0.4172335714293335,0.010451139491540085,0.04124194506907991,0.0024909232338492515,0.0049063437701122835,0.04300000000000004,0.10436893203883504,0.08183055013396057,0.24397678296969313
noise0_shift2,kmeans,Y,Y,N,Y,N,Y,Y,N,0.2293789720459461,0.4702668210112764,0.403,0.3716943560004265,0.2417637300081939,0.478618886546019,0.426,0.4037980008385849,0.012384757962247805,0.053992560223729044,0.008352065534742548,0.017760269620514597,0.022999999999999965,0.057071960297766657,0.03210364483815842,0.08637108505925654
noise0_shift2,maxmin,Y,Y,N,Y,N,Y,Y,N,0.185705439141321,0.3967472506282534,0.384,0.2993679028170751,0.1471821550346051,0.3462249550664455,0.396,0.3503789577744626,-0.038523284106715905,-0.20744294989335157,-0.05052229556180787,-0.127341261928861,0.01200000000000001,0.03125000000000003,0.0510110549573875,0.17039587236096299
noise0_shift2,agglomerative,Y,Y,N,Y,N,Y,Y,N,0.2451126611318386,0.505428721563827,0.425,0.3822169563243563,0.2926300615164501,0.5669168482671959,0.494,0.436037118670353,0.0475174003846115,0.19385942841627973,0.061488126703368895,0.12165538696162916,0.069,0.16235294117647062,0.05382016234599668,0.14081050423185282
noise0_shift2,kmeans,Y,Y,N,N,Y,Y,Y,N,0.19008278622578,0.4068730568356695,0.404,0.3269676406906759,0.2649395792591252,0.5071203630445495,0.456,0.3840695830920201,0.07485679303334519,0.39381153085808845,0.10024730620888006,0.24638472497668626,0.05199999999999999,0.1287128712871287,0.0571019424013442,0.17464095921151063
noise0_shift2,maxmin,Y,Y,N,N,Y,Y,Y,N,0.1616357731689944,0.383208548853658,0.394,0.3428385512184107,0.2080480890394738,0.4047380399695645,0.44,0.3700172039269817,0.04641231587047939,0.2871413608542838,0.021529491115906463,0.056182178556064194,0.045999999999999985,0.11675126903553296,0.02717865270857095,0.07927536915548437
noise0_shift2,agglomerative,Y,Y,N,N,Y,Y,Y,N,0.2577396863872114,0.5459647153019822,0.502,0.4753506558805719,0.3405413503266714,0.628609369285395,0.517,0.4759220926981055,0.08280166393945998,0.3212608236632372,0.08264465398341281,0.1513736175014546,0.015000000000000013,0.029880478087649428,0.0005714368175335771,0.0012021374336278314
noise0_shift2,kmeans,Y,N,Y,Y,Y,Y,N,N,0.2116665483372902,0.4311564395421691,0.384,0.3500248530811341,0.2901042707593916,0.4966814429950285,0.471,0.4550196403809151,0.0784377224221014,0.37057212411812496,0.06552500345285939,0.15197500824164484,0.08699999999999997,0.22656249999999992,0.10499478729978096,0.29996380649988774
noise0_shift2,maxmin,Y,N,Y,Y,Y,Y,N,N,0.1864865379369148,0.4057853828619485,0.394,0.327999474045389,0.1831584884480877,0.4162167081118786,0.419,0.3844466951285355,-0.0033280494888271173,-0.01784605755270624,0.010431325249930123,0.02570650814565922,0.024999999999999967,0.0634517766497461,0.05644722108314654,0.1720954621876476
noise0_shift2,agglomerative,Y,N,Y,Y,Y,Y,N,N,0.3667195987763564,0.5715508505955913,0.529,0.475272003569877,0.2651270334820255,0.5184375941171243,0.425,0.36100339069935,-0.10159256529433092,-0.2770306403947803,-0.053113256478466986,-0.09292831324302937,-0.10400000000000004,-0.19659735349716453,-0.11426861287052698,-0.2404278224095449
noise0_shift2,kmeans,Y,N,Y,Y,Y,N,Y,N,0.276429066865408,0.481275359061045,0.457,0.4232714734661877,0.2866064651710442,0.4985264187788721,0.468,0.4074990768504173,0.010177398305636187,0.03681739558377019,0.01725105971782709,0.03584446906129462,0.01100000000000001,0.024070021881838096,-0.0157723966157704,-0.03726307489283317
noise0_shift2,maxmin,Y,N,Y,Y,Y,N,Y,N,0.1831632268732395,0.3967903472534906,0.39,0.3232556731227055,0.1913839988219947,0.4265931925532685,0.397,0.3648315483263317,0.008220771948755201,0.04488221838570519,0.02980284529977789,0.0751098042229799,0.007000000000000006,0.017948717948717965,0.04157587520362621,0.12861607285031101
noise0_shift2,agglomerative,Y,N,Y,Y,Y,N,Y,N,0.2275960392786005,0.4852493076193943,0.427,0.3876040224503304,0.2833068034455034,0.5224916411207962,0.463,0.4152110951264226,0.055710764166902904,0.24477914617269464,0.03724233350140188,0.07674886479304972,0.03600000000000003,0.08430913348946144,0.027607072676092248,0.0712249385379636
noise0_shift2,kmeans,Y,N,Y,Y,N,Y,Y,N,0.2640668309389819,0.4829799978735584,0.442,0.4047164880013524,0.3804924207231223,0.6118839795219174,0.537,0.4711838173574582,0.11642558978414036,0.4408944105935171,0.12890398164835903,0.2668930022276107,0.09500000000000003,0.21493212669683265,0.06646732935610578,0.1642318297540763
noise0_shift2,maxmin,Y,N,Y,Y,N,Y,Y,N,0.2012714241087562,0.4232312643091032,0.408,0.3617796149712147,0.2718082012278873,0.5030614468059414,0.473,0.3944466424627698,0.07053677711913109,0.35045599459273874,0.07983018249683826,0.1886207121942083,0.065,0.1593137254901961,0.03266702749155509,0.09029537911956224
noise0_shift2,agglomerative,Y,N,Y,Y,N,Y,Y,N,0.2846512414812169,0.5417732885213681,0.474,0.4305853361824643,0.4877817303297638,0.7234898442898025,0.619,0.5986884568294553,0.2031304888485469,0.7136118142029981,0.18171655576843437,0.3354106959838927,0.14500000000000002,0.30590717299578063,0.16810312064699096,0.3904060508362407
noise0_shift2,kmeans,Y,N,Y,N,Y,Y,Y,N,0.3380706288455047,0.5826160897329269,0.515,0.4597678805760191,0.5020238923520248,0.7048639186368274,0.654,0.5864253785644795,0.16395326350652012,0.4849674876117242,0.12224782890390051,0.20982570007625315,0.139,0.26990291262135924,0.12665749798846043,0.2754813968948372
